Sample Date,Test date,WRRF Name,WRRF Abbreviation,Concentration SARS-CoV-2 gene target (N1 Copies/L) ,Per capita SARS-CoV-2 load (N1 copies per day per population),Annotation,"Population Served, estimated ",Technology
11/14/2021,11/15/2021,Owls Head,OH,7292.00,2680000.00,,906442,RT-qPCR
11/14/2021,11/15/2021,Port Richmond,PR,5067.00,2120000.00,,226167,RT-qPCR
11/14/2021,11/15/2021,Red Hook,RH,3818.00,1480000.00,,224029,RT-qPCR
11/14/2021,11/15/2021,Rockaway,RK,1324.00,790000.00,,120539,RT-qPCR
11/14/2021,11/15/2021,Tallman Island,TI,3975.00,1710000.00,,449907,RT-qPCR
11/14/2021,11/15/2021,Wards Island,WI,4565.00,2320000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1201485,RT-qPCR
11/21/2021,11/22/2021,26th Ward,26W,4265.00,2610000.00,,290608,RT-qPCR
11/21/2021,11/22/2021,Bowery Bay,BB,13063.00,4710000.00,,924695,RT-qPCR
11/21/2021,11/22/2021,Coney Island,CI,4073.00,1690000.00,,682342,RT-qPCR
11/21/2021,11/22/2021,Hunts Point,HP,2777.00,1460000.00,,755948,RT-qPCR
11/21/2021,11/22/2021,Jamaica Bay,JA,6434.00,2540000.00,,748737,RT-qPCR
11/21/2021,11/22/2021,Newtown Creek,NC,4344.00,2450000.00,,1156473,RT-qPCR
11/21/2021,11/22/2021,North River,NR,5499.00,3000000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,658596,RT-qPCR
11/21/2021,11/22/2021,Oakwood Beach,OB,1784.00,731000.00,,258731,RT-qPCR
11/21/2021,11/22/2021,Owls Head,OH,7182.00,2520000.00,,906442,RT-qPCR
11/21/2021,11/22/2021,Port Richmond,PR,5591.00,2340000.00,,226167,RT-qPCR
11/21/2021,11/22/2021,Red Hook,RH,4705.00,1910000.00,,224029,RT-qPCR
11/21/2021,11/22/2021,Rockaway,RK,2568.00,1450000.00,,120539,RT-qPCR
11/21/2021,11/22/2021,Tallman Island,TI,3612.00,1580000.00,,449907,RT-qPCR
11/21/2021,11/22/2021,Wards Island,WI,5089.00,2760000.00,,1201485,RT-qPCR
11/28/2021,11/29/2021,26th Ward,26W,2402.00,1560000.00,,290608,RT-qPCR
11/28/2021,11/29/2021,Bowery Bay,BB,13390.00,4770000.00,,924695,RT-qPCR
11/28/2021,11/29/2021,Coney Island,CI,10493.00,4250000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
11/28/2021,11/29/2021,Hunts Point,HP,4123.00,2250000.00,,755948,RT-qPCR
11/28/2021,11/29/2021,Jamaica Bay,JA,14025.00,5460000.00,,748737,RT-qPCR
11/28/2021,11/29/2021,Newtown Creek,NC,5311.00,2940000.00,,1156473,RT-qPCR
11/28/2021,11/29/2021,North River,NR,8489.00,4290000.00,,658596,RT-qPCR
11/28/2021,11/29/2021,Oakwood Beach,OB,3866.00,1510000.00,,258731,RT-qPCR
11/28/2021,11/29/2021,Owls Head,OH,8359.00,3040000.00,,906442,RT-qPCR
11/28/2021,11/29/2021,Port Richmond,PR,8362.00,3220000.00,,226167,RT-qPCR
11/28/2021,11/29/2021,Red Hook,RH,5458.00,2120000.00,,224029,RT-qPCR
11/28/2021,11/29/2021,Rockaway,RK,1388.00,741000.00,,120539,RT-qPCR
11/28/2021,11/29/2021,Tallman Island,TI,6448.00,2710000.00,,449907,RT-qPCR
11/28/2021,11/29/2021,Wards Island,WI,8387.00,4600000.00,,1201485,RT-qPCR
11/30/2021,12/01/2021,26th Ward,26W,19620.00,12500000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,290608,RT-qPCR
11/30/2021,12/01/2021,Bowery Bay,BB,15890.00,5530000.00,,924695,RT-qPCR
11/30/2021,12/01/2021,Coney Island,CI,7320.00,3050000.00,,682342,RT-qPCR
11/30/2021,12/01/2021,Hunts Point,HP,11015.00,5740000.00,,755948,RT-qPCR
11/30/2021,12/01/2021,Jamaica Bay,JA,12158.00,4610000.00,,748737,RT-qPCR
11/30/2021,12/01/2021,Newtown Creek,NC,10695.00,6020000.00,,1156473,RT-qPCR
11/30/2021,12/01/2021,North River,NR,7017.00,3750000.00,,658596,RT-qPCR
11/30/2021,12/01/2021,Oakwood Beach,OB,6583.00,2450000.00,,258731,RT-qPCR
11/30/2021,12/01/2021,Owls Head,OH,12257.00,4350000.00,,906442,RT-qPCR
11/30/2021,12/01/2021,Port Richmond,PR,9179.00,3530000.00,,226167,RT-qPCR
11/30/2021,12/01/2021,Red Hook,RH,10050.00,4080000.00,,224029,RT-qPCR
11/30/2021,12/01/2021,Rockaway,RK,2590.00,1380000.00,,120539,RT-qPCR
11/30/2021,12/01/2021,Tallman Island,TI,15121.00,6230000.00,,449907,RT-qPCR
11/30/2021,12/01/2021,Wards Island,WI,9514.00,4980000.00,,1201485,RT-qPCR
12/05/2021,12/06/2021,26th Ward,26W,4001.00,3070000.00,,290608,RT-qPCR
12/05/2021,12/06/2021,Bowery Bay,BB,24202.00,11400000.00,,924695,RT-qPCR
12/05/2021,12/06/2021,Coney Island,CI,12664.00,6320000.00,,682342,RT-qPCR
12/05/2021,12/06/2021,Hunts Point,HP,17888.00,10300000.00,,755948,RT-qPCR
12/05/2021,12/06/2021,Jamaica Bay,JA,17514.00,7350000.00,,748737,RT-qPCR
12/05/2021,12/06/2021,Newtown Creek,NC,7627.00,5240000.00,,1156473,RT-qPCR
12/05/2021,12/06/2021,North River,NR,8674.00,4940000.00,,658596,RT-qPCR
12/05/2021,12/06/2021,Oakwood Beach,OB,14822.00,5750000.00,,258731,RT-qPCR
12/05/2021,12/06/2021,Owls Head,OH,13277.00,6540000.00,,906442,RT-qPCR
12/05/2021,12/06/2021,Port Richmond,PR,11639.00,4870000.00,,226167,RT-qPCR
12/05/2021,12/06/2021,Red Hook,RH,2924.00,1580000.00,,224029,RT-qPCR
12/05/2021,12/06/2021,Rockaway,RK,3999.00,2760000.00,,120539,RT-qPCR
12/05/2021,12/06/2021,Tallman Island,TI,8416.00,4320000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,449907,RT-qPCR
12/05/2021,12/06/2021,Wards Island,WI,5445.00,3240000.00,,1201485,RT-qPCR
12/07/2021,12/08/2021,26th Ward,26W,5797.00,3550000.00,,290608,RT-qPCR
12/07/2021,12/08/2021,Bowery Bay,BB,9653.00,3320000.00,,924695,RT-qPCR
12/07/2021,12/08/2021,Coney Island,CI,9042.00,3610000.00,,682342,RT-qPCR
12/07/2021,12/08/2021,Hunts Point,HP,5253.00,2740000.00,,755948,RT-qPCR
12/07/2021,12/08/2021,Jamaica Bay,JA,9193.00,3440000.00,,748737,RT-qPCR
12/07/2021,12/08/2021,Newtown Creek,NC,14551.00,8810000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
12/07/2021,12/08/2021,North River,NR,6844.00,3780000.00,,658596,RT-qPCR
12/07/2021,12/08/2021,Oakwood Beach,OB,23381.00,9000000.00,,258731,RT-qPCR
12/07/2021,12/08/2021,Owls Head,OH,16009.00,5750000.00,,906442,RT-qPCR
12/07/2021,12/08/2021,Port Richmond,PR,14547.00,5600000.00,,226167,RT-qPCR
12/07/2021,12/08/2021,Red Hook,RH,5754.00,2140000.00,,224029,RT-qPCR
12/07/2021,12/08/2021,Rockaway,RK,3566.00,2020000.00,,120539,RT-qPCR
12/07/2021,12/08/2021,Tallman Island,TI,14391.00,7510000.00,,449907,RT-qPCR
12/07/2021,12/08/2021,Wards Island,WI,16714.00,8690000.00,,1201485,RT-qPCR
12/12/2021,12/13/2021,26th Ward,26W,3770.00,2410000.00,,290608,RT-qPCR
12/12/2021,12/13/2021,Bowery Bay,BB,15446.00,5500000.00,,924695,RT-qPCR
12/12/2021,12/13/2021,Coney Island,CI,21705.00,9030000.00,,682342,RT-qPCR
12/12/2021,12/13/2021,Hunts Point,HP,6501.00,3550000.00,,755948,RT-qPCR
12/12/2021,12/13/2021,Jamaica Bay,JA,17679.00,6790000.00,,748737,RT-qPCR
12/12/2021,12/13/2021,Newtown Creek,NC,10800.00,5900000.00,,1156473,RT-qPCR
12/12/2021,12/13/2021,North River,NR,2168.00,1120000.00,,658596,RT-qPCR
12/12/2021,12/13/2021,Oakwood Beach,OB,12708.00,4950000.00,,258731,RT-qPCR
12/12/2021,12/13/2021,Owls Head,OH,28900.00,10100000.00,,906442,RT-qPCR
12/12/2021,12/13/2021,Port Richmond,PR,17017.00,6550000.00,,226167,RT-qPCR
12/12/2021,12/13/2021,Red Hook,RH,11832.00,4600000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
12/12/2021,12/13/2021,Rockaway,RK,3606.00,1930000.00,,120539,RT-qPCR
12/12/2021,12/13/2021,Tallman Island,TI,22343.00,9590000.00,,449907,RT-qPCR
12/12/2021,12/13/2021,Wards Island,WI,2463.00,1260000.00,,1201485,RT-qPCR
12/14/2021,12/15/2021,26th Ward,26W,14070.00,8430000.00,,290608,RT-qPCR
12/14/2021,12/15/2021,Bowery Bay,BB,21171.00,7190000.00,,924695,RT-qPCR
12/14/2021,12/15/2021,Coney Island,CI,23593.00,8900000.00,,682342,RT-qPCR
12/14/2021,12/15/2021,Hunts Point,HP,6241.00,3380000.00,,755948,RT-qPCR
12/14/2021,12/15/2021,Jamaica Bay,JA,16293.00,5930000.00,,748737,RT-qPCR
12/14/2021,12/15/2021,Newtown Creek,NC,17850.00,10100000.00,,1156473,RT-qPCR
12/14/2021,12/15/2021,North River,NR,11868.00,6000000.00,,658596,RT-qPCR
12/14/2021,12/15/2021,Oakwood Beach,OB,5993.00,2160000.00,,258731,RT-qPCR
12/14/2021,12/15/2021,Owls Head,OH,17698.00,6280000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
12/14/2021,12/15/2021,Port Richmond,PR,26710.00,9840000.00,,226167,RT-qPCR
12/14/2021,12/15/2021,Red Hook,RH,16980.00,6890000.00,,224029,RT-qPCR
12/14/2021,12/15/2021,Rockaway,RK,20085.00,10700000.00,,120539,RT-qPCR
12/14/2021,12/15/2021,Tallman Island,TI,10739.00,4610000.00,,449907,RT-qPCR
12/14/2021,12/15/2021,Wards Island,WI,18089.00,8720000.00,,1201485,RT-qPCR
12/19/2021,12/20/2021,26th Ward,26W,27848.00,17000000.00,,290608,RT-qPCR
12/19/2021,12/20/2021,Bowery Bay,BB,11687.00,4160000.00,,924695,RT-qPCR
12/19/2021,12/20/2021,Coney Island,CI,30733.00,11600000.00,,682342,RT-qPCR
12/19/2021,12/20/2021,Hunts Point,HP,13661.00,8000000.00,,755948,RT-qPCR
12/19/2021,12/20/2021,Jamaica Bay,JA,45415.00,17500000.00,,748737,RT-qPCR
12/19/2021,12/20/2021,Newtown Creek,NC,38261.00,20900000.00,,1156473,RT-qPCR
12/19/2021,12/20/2021,North River,NR,31603.00,16300000.00,,658596,RT-qPCR
12/19/2021,12/20/2021,Oakwood Beach,OB,36093.00,13700000.00,,258731,RT-qPCR
12/19/2021,12/20/2021,Owls Head,OH,48899.00,17400000.00,,906442,RT-qPCR
12/19/2021,12/20/2021,Port Richmond,PR,64756.00,24900000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
12/19/2021,12/20/2021,Red Hook,RH,33535.00,13000000.00,,224029,RT-qPCR
12/19/2021,12/20/2021,Rockaway,RK,19622.00,11100000.00,,120539,RT-qPCR
12/19/2021,12/20/2021,Tallman Island,TI,15464.00,7290000.00,,449907,RT-qPCR
12/19/2021,12/20/2021,Wards Island,WI,34094.00,16600000.00,,1201485,RT-qPCR
12/26/2021,12/27/2021,26th Ward,26W,171612.00,107000000.00,,290608,RT-qPCR
12/26/2021,12/27/2021,Bowery Bay,BB,194429.00,66100000.00,,924695,RT-qPCR
12/26/2021,12/27/2021,Coney Island,CI,93309.00,35700000.00,,682342,RT-qPCR
12/26/2021,12/27/2021,Hunts Point,HP,176145.00,98800000.00,,755948,RT-qPCR
12/26/2021,12/27/2021,Jamaica Bay,JA,194978.00,72000000.00,,748737,RT-qPCR
12/26/2021,12/27/2021,Newtown Creek,NC,132339.00,66700000.00,,1156473,RT-qPCR
12/26/2021,12/27/2021,North River,NR,110444.00,53300000.00,,658596,RT-qPCR
12/26/2021,12/27/2021,Oakwood Beach,OB,88117.00,33000000.00,,258731,RT-qPCR
12/26/2021,12/27/2021,Owls Head,OH,108557.00,36700000.00,,906442,RT-qPCR
12/26/2021,12/27/2021,Port Richmond,PR,162949.00,60000000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
12/26/2021,12/27/2021,Red Hook,RH,89517.00,30300000.00,,224029,RT-qPCR
12/26/2021,12/27/2021,Rockaway,RK,63188.00,33700000.00,,120539,RT-qPCR
12/26/2021,12/27/2021,Tallman Island,TI,76266.00,34700000.00,,449907,RT-qPCR
12/26/2021,12/27/2021,Wards Island,WI,181165.00,87900000.00,,1201485,RT-qPCR
01/02/2022,01/03/2022,26th Ward,26W,34374.00,28200000.00,,290608,RT-qPCR
01/02/2022,01/03/2022,Bowery Bay,BB,84298.00,36600000.00,,924695,RT-qPCR
01/02/2022,01/03/2022,Coney Island,CI,85083.00,40100000.00,,682342,RT-qPCR
01/02/2022,01/03/2022,Hunts Point,HP,91989.00,60800000.00,,755948,RT-qPCR
01/02/2022,01/03/2022,Jamaica Bay,JA,86712.00,34200000.00,,748737,RT-qPCR
01/02/2022,01/03/2022,Newtown Creek,NC,61554.00,35900000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
01/02/2022,01/03/2022,North River,NR,66029.00,35300000.00,,658596,RT-qPCR
01/02/2022,01/03/2022,Oakwood Beach,OB,42641.00,21300000.00,,258731,RT-qPCR
01/02/2022,01/03/2022,Owls Head,OH,113985.00,40900000.00,,906442,RT-qPCR
01/02/2022,01/03/2022,Port Richmond,PR,99143.00,48100000.00,,226167,RT-qPCR
01/02/2022,01/03/2022,Red Hook,RH,41792.00,16900000.00,,224029,RT-qPCR
01/02/2022,01/03/2022,Rockaway,RK,116834.00,88100000.00,,120539,RT-qPCR
01/02/2022,01/03/2022,Tallman Island,TI,93324.00,52600000.00,,449907,RT-qPCR
01/02/2022,01/03/2022,Wards Island,WI,115576.00,65500000.00,,1201485,RT-qPCR
01/04/2022,01/05/2022,26th Ward,26W,67339.00,41200000.00,,290608,RT-qPCR
01/04/2022,01/05/2022,Bowery Bay,BB,79268.00,30800000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,924695,RT-qPCR
01/04/2022,01/05/2022,Coney Island,CI,56296.00,29400000.00,,682342,RT-qPCR
01/04/2022,01/05/2022,Hunts Point,HP,74306.00,47300000.00,,755948,RT-qPCR
01/04/2022,01/05/2022,Jamaica Bay,JA,118731.00,45000000.00,,748737,RT-qPCR
01/04/2022,01/05/2022,Newtown Creek,NC,60640.00,35300000.00,,1156473,RT-qPCR
01/04/2022,01/05/2022,North River,NR,47529.00,25100000.00,,658596,RT-qPCR
01/04/2022,01/05/2022,Oakwood Beach,OB,56331.00,24300000.00,,258731,RT-qPCR
01/04/2022,01/05/2022,Owls Head,OH,124846.00,47400000.00,,906442,RT-qPCR
01/04/2022,01/05/2022,Port Richmond,PR,71482.00,29900000.00,,226167,RT-qPCR
01/04/2022,01/05/2022,Red Hook,RH,47126.00,19100000.00,,224029,RT-qPCR
01/04/2022,01/05/2022,Rockaway,RK,34650.00,23900000.00,,120539,RT-qPCR
01/04/2022,01/05/2022,Tallman Island,TI,64671.00,36500000.00,,449907,RT-qPCR
01/04/2022,01/05/2022,Wards Island,WI,75166.00,39300000.00,,1201485,RT-qPCR
01/10/2022,01/11/2022,26th Ward,26W,10879.00,6940000.00,,290608,RT-qPCR
01/10/2022,01/11/2022,Bowery Bay,BB,33303.00,11700000.00,,924695,RT-qPCR
01/10/2022,01/13/2022,Coney Island,CI,50768.00,19400000.00,"Original RT-qPCR failed, RT-qPCR repeated",682342,RT-qPCR
01/10/2022,01/11/2022,Hunts Point,HP,18544.00,11500000.00,,755948,RT-qPCR
01/10/2022,01/11/2022,Jamaica Bay,JA,70685.00,26400000.00,,748737,RT-qPCR
01/10/2022,01/11/2022,Newtown Creek,NC,8322.00,4630000.00,,1156473,RT-qPCR
01/10/2022,01/11/2022,North River,NR,32182.00,17000000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,658596,RT-qPCR
01/10/2022,01/11/2022,Oakwood Beach,OB,28202.00,10900000.00,,258731,RT-qPCR
01/10/2022,01/11/2022,Owls Head,OH,53904.00,19600000.00,,906442,RT-qPCR
01/10/2022,01/11/2022,Port Richmond,PR,32289.00,12400000.00,,226167,RT-qPCR
01/10/2022,01/11/2022,Red Hook,RH,33750.00,13700000.00,,224029,RT-qPCR
01/10/2022,01/11/2022,Rockaway,RK,29875.00,16900000.00,,120539,RT-qPCR
01/10/2022,01/11/2022,Tallman Island,TI,59821.00,27200000.00,,449907,RT-qPCR
01/10/2022,01/11/2022,Wards Island,WI,52442.00,27300000.00,,1201485,RT-qPCR
01/12/2022,01/13/2022,26th Ward,26W,13452.00,8410000.00,,290608,RT-qPCR
01/12/2022,01/13/2022,Bowery Bay,BB,53065.00,18500000.00,,924695,RT-qPCR
01/12/2022,01/13/2022,Coney Island,CI,44315.00,17200000.00,,682342,RT-qPCR
01/12/2022,01/13/2022,Hunts Point,HP,29799.00,18200000.00,,755948,RT-qPCR
01/12/2022,01/13/2022,Jamaica Bay,JA,50211.00,18800000.00,,748737,RT-qPCR
01/12/2022,01/13/2022,Newtown Creek,NC,31095.00,17600000.00,,1156473,RT-qPCR
01/12/2022,01/13/2022,North River,NR,23286.00,11900000.00,,658596,RT-qPCR
01/12/2022,01/13/2022,Oakwood Beach,OB,19014.00,7370000.00,,258731,RT-qPCR
01/12/2022,01/13/2022,Owls Head,OH,62525.00,23000000.00,,906442,RT-qPCR
01/12/2022,01/13/2022,Port Richmond,PR,38565.00,17400000.00,,226167,RT-qPCR
01/12/2022,01/13/2022,Red Hook,RH,16646.00,7590000.00,,224029,RT-qPCR
01/12/2022,01/13/2022,Rockaway,RK,12593.00,7120000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,120539,RT-qPCR
01/12/2022,01/13/2022,Tallman Island,TI,45647.00,18800000.00,,449907,RT-qPCR
01/12/2022,01/13/2022,Wards Island,WI,30238.00,15300000.00,,1201485,RT-qPCR
01/17/2022,01/18/2022,26th Ward,26W,4794.00,5870000.00,,290608,RT-qPCR
01/17/2022,01/18/2022,Bowery Bay,BB,8061.00,4850000.00,,924695,RT-qPCR
01/17/2022,01/18/2022,Coney Island,CI,16176.00,9780000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
01/17/2022,01/18/2022,Hunts Point,HP,2029.00,1770000.00,,755948,RT-qPCR
01/17/2022,01/18/2022,Jamaica Bay,JA,13376.00,6690000.00,,748737,RT-qPCR
01/17/2022,01/18/2022,Newtown Creek,NC,7094.00,5850000.00,,1156473,RT-qPCR
01/17/2022,01/18/2022,North River,NR,2413.00,1960000.00,,658596,RT-qPCR
01/17/2022,01/18/2022,Oakwood Beach,OB,12263.00,7210000.00,,258731,RT-qPCR
01/17/2022,01/18/2022,Owls Head,OH,14557.00,7050000.00,,906442,RT-qPCR
01/17/2022,01/18/2022,Port Richmond,PR,9924.00,7310000.00,,226167,RT-qPCR
01/17/2022,01/18/2022,Red Hook,RH,5903.00,3490000.00,,224029,RT-qPCR
01/17/2022,01/18/2022,Rockaway,RK,8489.00,6130000.00,,120539,RT-qPCR
01/17/2022,01/18/2022,Tallman Island,TI,9122.00,6060000.00,,449907,RT-qPCR
01/17/2022,01/18/2022,Wards Island,WI,11182.00,9120000.00,,1201485,RT-qPCR
01/19/2022,01/20/2022,26th Ward,26W,10233.00,6660000.00,,290608,RT-qPCR
01/19/2022,01/20/2022,Bowery Bay,BB,15176.00,5780000.00,,924695,RT-qPCR
01/19/2022,01/20/2022,Coney Island,CI,20302.00,7880000.00,,682342,RT-qPCR
01/19/2022,01/20/2022,Hunts Point,HP,4916.00,3300000.00,,755948,RT-qPCR
01/19/2022,01/20/2022,Jamaica Bay,JA,17851.00,6770000.00,,748737,RT-qPCR
01/19/2022,01/20/2022,Newtown Creek,NC,13378.00,8010000.00,,1156473,RT-qPCR
01/19/2022,01/20/2022,North River,NR,14429.00,8460000.00,,658596,RT-qPCR
01/19/2022,01/20/2022,Oakwood Beach,OB,13159.00,5740000.00,,258731,RT-qPCR
01/19/2022,01/20/2022,Owls Head,OH,28261.00,11100000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
01/19/2022,01/20/2022,Port Richmond,PR,13415.00,6290000.00,,226167,RT-qPCR
01/19/2022,01/20/2022,Red Hook,RH,10980.00,4640000.00,,224029,RT-qPCR
01/19/2022,01/20/2022,Rockaway,RK,9166.00,5470000.00,,120539,RT-qPCR
01/19/2022,01/20/2022,Tallman Island,TI,12819.00,7440000.00,,449907,RT-qPCR
01/19/2022,01/20/2022,Wards Island,WI,17681.00,9690000.00,,1201485,RT-qPCR
01/24/2022,01/25/2022,26th Ward,26W,5925.00,3780000.00,,290608,RT-qPCR
01/24/2022,01/25/2022,Bowery Bay,BB,12514.00,4460000.00,,924695,RT-qPCR
01/24/2022,01/25/2022,Coney Island,CI,12160.00,4990000.00,,682342,RT-qPCR
01/24/2022,01/25/2022,Hunts Point,HP,7622.00,5310000.00,,755948,RT-qPCR
01/24/2022,01/25/2022,Jamaica Bay,JA,8538.00,3240000.00,,748737,RT-qPCR
01/24/2022,01/25/2022,Newtown Creek,NC,7795.00,4570000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
01/24/2022,01/25/2022,North River,NR,6856.00,3900000.00,,658596,RT-qPCR
01/24/2022,01/25/2022,Oakwood Beach,OB,10769.00,4360000.00,,258731,RT-qPCR
01/24/2022,01/25/2022,Owls Head,OH,18322.00,6890000.00,,906442,RT-qPCR
01/24/2022,01/25/2022,Port Richmond,PR,8193.00,3430000.00,,226167,RT-qPCR
01/24/2022,01/25/2022,Red Hook,RH,10578.00,4470000.00,,224029,RT-qPCR
01/24/2022,01/25/2022,Rockaway,RK,4598.00,2740000.00,,120539,RT-qPCR
01/24/2022,01/25/2022,Tallman Island,TI,12956.00,5890000.00,,449907,RT-qPCR
01/24/2022,01/25/2022,Wards Island,WI,4277.00,1310000.00,,1201485,RT-qPCR
01/26/2022,01/27/2022,26th Ward,26W,3485.00,2180000.00,,290608,RT-qPCR
01/26/2022,01/27/2022,Bowery Bay,BB,6685.00,2330000.00,,924695,RT-qPCR
01/26/2022,01/27/2022,Coney Island,CI,8395.00,3350000.00,,682342,RT-qPCR
01/26/2022,01/27/2022,Hunts Point,HP,5475.00,3760000.00,,755948,RT-qPCR
01/26/2022,01/27/2022,Jamaica Bay,JA,7169.00,2720000.00,,748737,RT-qPCR
01/26/2022,01/27/2022,Newtown Creek,NC,3506.00,2050000.00,,1156473,RT-qPCR
01/26/2022,01/27/2022,North River,NR,4448.00,2430000.00,,658596,RT-qPCR
01/26/2022,01/27/2022,Oakwood Beach,OB,5267.00,2080000.00,,258731,RT-qPCR
01/26/2022,01/27/2022,Owls Head,OH,12557.00,4670000.00,,906442,RT-qPCR
01/26/2022,01/27/2022,Port Richmond,PR,9829.00,3780000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
01/26/2022,01/27/2022,Red Hook,RH,6620.00,2570000.00,,224029,RT-qPCR
01/26/2022,01/27/2022,Rockaway,RK,4666.00,2640000.00,,120539,RT-qPCR
01/26/2022,01/27/2022,Tallman Island,TI,9566.00,4190000.00,,449907,RT-qPCR
01/26/2022,01/27/2022,Wards Island,WI,5815.00,2070000.00,,1201485,RT-qPCR
01/31/2022,02/01/2022,26th Ward,26W,5534.00,3530000.00,,290608,RT-qPCR
01/31/2022,02/01/2022,Bowery Bay,BB,5902.00,2200000.00,,924695,RT-qPCR
01/31/2022,02/01/2022,Coney Island,CI,5010.00,2030000.00,,682342,RT-qPCR
01/31/2022,02/01/2022,Hunts Point,HP,1896.00,1220000.00,,755948,RT-qPCR
01/31/2022,02/01/2022,Jamaica Bay,JA,5879.00,2260000.00,,748737,RT-qPCR
01/31/2022,02/01/2022,Newtown Creek,NC,1459.00,888000.00,,1156473,RT-qPCR
01/31/2022,02/01/2022,North River,NR,3132.00,1820000.00,,658596,RT-qPCR
01/31/2022,02/01/2022,Oakwood Beach,OB,4093.00,1470000.00,,258731,RT-qPCR
01/31/2022,02/01/2022,Owls Head,OH,9481.00,3760000.00,,906442,RT-qPCR
01/31/2022,02/01/2022,Port Richmond,PR,5930.00,2480000.00,,226167,RT-qPCR
01/31/2022,02/01/2022,Red Hook,RH,4265.00,1870000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
01/31/2022,02/01/2022,Rockaway,RK,824.00,440000.00,,120539,RT-qPCR
01/31/2022,02/01/2022,Tallman Island,TI,5222.00,2420000.00,,449907,RT-qPCR
01/31/2022,02/01/2022,Wards Island,WI,5263.00,2570000.00,,1201485,RT-qPCR
02/02/2022,02/03/2022,26th Ward,26W,5208.00,3870000.00,,290608,RT-qPCR
02/02/2022,02/03/2022,Bowery Bay,BB,4518.00,2130000.00,,924695,RT-qPCR
02/02/2022,02/03/2022,Coney Island,CI,4987.00,2410000.00,,682342,RT-qPCR
02/02/2022,02/03/2022,Hunts Point,HP,2091.00,1490000.00,,755948,RT-qPCR
02/02/2022,02/03/2022,Jamaica Bay,JA,4616.00,1940000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,748737,RT-qPCR
02/02/2022,02/03/2022,Newtown Creek,NC,2681.00,1990000.00,,1156473,RT-qPCR
02/02/2022,02/03/2022,North River,NR,4553.00,3010000.00,,658596,RT-qPCR
02/02/2022,02/03/2022,Oakwood Beach,OB,2454.00,973000.00,,258731,RT-qPCR
02/02/2022,02/03/2022,Owls Head,OH,4837.00,2460000.00,,906442,RT-qPCR
02/02/2022,02/03/2022,Port Richmond,PR,3746.00,1690000.00,,226167,RT-qPCR
02/02/2022,02/03/2022,Red Hook,RH,3256.00,1820000.00,,224029,RT-qPCR
02/02/2022,02/03/2022,Rockaway,RK,2058.00,1230000.00,,120539,RT-qPCR
02/02/2022,02/03/2022,Tallman Island,TI,4961.00,2710000.00,,449907,RT-qPCR
02/02/2022,02/03/2022,Wards Island,WI,2671.00,1620000.00,,1201485,RT-qPCR
02/06/2022,02/07/2022,26th Ward,26W,678.00,441000.00,,290608,RT-qPCR
02/06/2022,02/07/2022,Bowery Bay,BB,1565.00,583000.00,,924695,RT-qPCR
02/06/2022,02/07/2022,Coney Island,CI,3214.00,1690000.00,,682342,RT-qPCR
02/06/2022,02/07/2022,Hunts Point,HP,1441.00,960000.00,,755948,RT-qPCR
02/06/2022,02/07/2022,Jamaica Bay,JA,2704.00,1120000.00,,748737,RT-qPCR
02/06/2022,02/07/2022,Newtown Creek,NC,2461.00,1430000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
02/06/2022,02/07/2022,North River,NR,1107.00,617000.00,,658596,RT-qPCR
02/06/2022,02/07/2022,Oakwood Beach,OB,2514.00,1160000.00,,258731,RT-qPCR
02/06/2022,02/07/2022,Owls Head,OH,2749.00,999000.00,,906442,RT-qPCR
