ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED,MANUFACTURER_MISSPELLED,pred
4110,Toys/Children's Products,Car toy,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4111,Dietary Supplement/Medications/Remedy,Autism Powder Medicine,Lead,0.93,ppm,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4112,Food Other,Bean stew,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/02/2019 12:00:00 AM,,False,False
4113,Other,Soil,Lead,3.5,ppm,[],UNKNOWN OR NOT STATED,05/03/2019 12:00:00 AM,,False,False
4114,Toys/Children's Products,Painted Rubber doll,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/05/2019 12:00:00 AM,,False,False
4115,Food-Spice,Turmeric powder,Lead,-1.0,ppm,[],INDIA,05/06/2019 12:00:00 AM,,False,False
4116,Food-Spice,Chili Powder,Lead,-1.0,ppm,[],INDIA,05/06/2019 12:00:00 AM,,False,False
4117,Food-Spice,Coriander Powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/06/2019 12:00:00 AM,,False,False
4118,Food-Spice,Powdered Tumeric,Lead,0.25,ppm,[],UNKNOWN OR NOT STATED,05/08/2019 12:00:00 AM,,False,False
4119,Food-Spice,Powdered Chili,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/08/2019 12:00:00 AM,,False,False
4120,Food-Spice,Powdered cumin and coriander,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/08/2019 12:00:00 AM,,False,False
4121,Food-Spice,Spice From India,Lead,0.34,ppm,[],INDIA,05/08/2019 12:00:00 AM,,False,False
4122,Other,Tile,Lead,12.0,ppm,[],UNITED STATES,05/08/2019 12:00:00 AM,,False,False
4123,Food-Candy,Rebanaditas,Lead,-1.0,ppm,"['c.v', 'pop,', 's.a.']",MEXICO,05/08/2019 12:00:00 AM,,True,True
4124,Tableware/Pottery,Clay Pot,Lead,8.3,MG/CM^2,[],MEXICO,05/08/2019 12:00:00 AM,,False,False
4125,Tableware/Pottery,Madara,Lead,4.1,MG/CM^2,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4126,Food-Spice,Black onion powder.,Lead,0.62,ppm,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4127,Food-Spice,Arabic mixed spices,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4128,Food-Spice,Fenugreek,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4129,Tableware/Pottery,Ceramic from Yemen,Lead,0.3,MG/CM^2,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4130,Other,Incense,Lead,2.4,ppm,[],YEMEN (PEOPLES DEM. REP),05/09/2019 12:00:00 AM,,False,False
4131,Religious powder,Surma,Lead,880000.0,ppm,[],UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,,False,False
4132,Food-Spice,Cumin,Lead,-1.0,ppm,[],BANGLADESH,05/09/2019 12:00:00 AM,,False,False
4133,Food-Spice,Chicken White Karahi,Lead,0.22,ppm,[],PAKISTAN,05/09/2019 12:00:00 AM,,False,False
4134,Food-Spice,Self-mixed spice,Lead,-1.0,ppm,[],PAKISTAN,05/09/2019 12:00:00 AM,,False,False
4135,Tableware/Pottery,Clay jug,Lead,9.9,MG/CM^2,[],MEXICO,05/12/2019 12:00:00 AM,,False,False
4136,Food Other,Pumpkin,Lead,-1.0,ppm,[],MEXICO,05/14/2019 12:00:00 AM,,False,False
4137,Food-Spice,Curry Powder,Lead,0.3,ppm,[],GUYANA,05/15/2019 12:00:00 AM,,False,False
4138,Food-Spice,Jeera and Masala,Lead,-1.0,ppm,[],GUYANA,05/15/2019 12:00:00 AM,,False,False
4139,Food-Spice,Garam masala,Lead,0.65,ppm,[],PAKISTAN,05/15/2019 12:00:00 AM,,False,False
4140,Food-Spice,Turmeric,Lead,-1.0,ppm,[],PAKISTAN,05/15/2019 12:00:00 AM,,False,False
4141,Dietary Supplement/Medications/Remedy,Buclizine HCL Multivitamins,Lead,-1.0,ppm,"['laboratories,', 'interphil', 'inc']",PHILIPPINES,05/17/2019 12:00:00 AM,,True,True
4142,Dietary Supplement/Medications/Remedy,Ibuprofeno,Lead,-1.0,ppm,"['laboratorios', 's.r.l.']",PERU,05/17/2019 12:00:00 AM,,True,False
4143,Food-Spice,Garam Masala,Lead,13.0,ppm,[],AFGHANISTAN,05/20/2019 12:00:00 AM,,False,False
4144,Food-Spice,Ginger Powder,Lead,2.2,ppm,[],AFGHANISTAN,05/20/2019 12:00:00 AM,,False,False
4145,Cosmetics,Surma,Lead,930000.0,ppm,[],SAUDI ARABIA,05/20/2019 12:00:00 AM,,False,False
4146,Food-Candy,Pelon Mini,Lead,0.4,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4147,Food-Candy,Elotes,Lead,0.34,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4148,Food-Candy,Colored wafers,Lead,-1.0,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4149,Food-Candy,Rocka Lotta Bola,Lead,0.26,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4150,Food-Candy,Candy sponge,Lead,0.26,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4151,Food-Candy,Trueno pop,Lead,0.24,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4152,Food-Candy,Star Lolipop,Lead,0.23,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4153,Food-Candy,Red Cylinder Candy,Lead,0.25,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4154,Food-Candy,Yellow Candy Cylinder,Lead,-1.0,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4155,Food-Candy,Orange Cylinder Candy,Lead,-1.0,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4156,Food-Candy,Green cylinder candy,Lead,-1.0,ppm,[],MEXICO,05/20/2019 12:00:00 AM,,False,False
4157,Food-Candy,Elotes,Lead,-1.0,ppm,[],MEXICO,05/21/2019 12:00:00 AM,,False,False
4158,Food-Spice,SunBest,Lead,-1.0,ppm,[],INDONESIA,05/21/2019 12:00:00 AM,,False,False
4159,Food-Spice,Clove sticks,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,05/21/2019 12:00:00 AM,,False,False
4160,Food Other,Molé,Lead,3.5,ppm,[],MEXICO,05/21/2019 12:00:00 AM,,False,False
4161,Tableware/Pottery,Clay Pot,Lead,6.2,MG/CM^2,[],UNKNOWN OR NOT STATED,05/22/2019 12:00:00 AM,,False,False
4162,Jewelry,Keychain,Lead,29000.0,ppm,[],MEXICO,05/22/2019 12:00:00 AM,,False,False
4163,Food Other,Green tea,Lead,-1.0,ppm,[],CHINA,05/22/2019 12:00:00 AM,,False,False
4164,Food Other,Grains Tea,Lead,-1.0,ppm,[],CHINA,05/22/2019 12:00:00 AM,,False,False
4165,Food Other,Tea,Lead,-1.0,ppm,[],CHINA,05/22/2019 12:00:00 AM,,False,False
4166,Food-Spice,Spice,Lead,-1.0,ppm,[],BANGLADESH,05/22/2019 12:00:00 AM,,False,False
4167,Food Other,Semillas de Calabaza,Lead,0.61,ppm,[],MEXICO,05/24/2019 12:00:00 AM,,False,False
4168,Food-Candy,Paleta de Elotes,Lead,-1.0,ppm,"['barcel', 'sa']",MEXICO,05/24/2019 12:00:00 AM,,True,True
4169,Food-Spice,Turmeric powder,Lead,-1.0,ppm,[],INDIA,05/24/2019 12:00:00 AM,,False,False
4170,Food-Spice,Garam Masala,Lead,0.53,ppm,[],INDIA,05/24/2019 12:00:00 AM,,False,False
4171,Food-Spice,Coriander powder,Lead,8.4,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4172,Food-Spice,"Turmeric, Home made",Lead,32.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4173,Food-Spice,Cumin Powder,Lead,0.6,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4174,Food-Spice,Cumin Powder,Lead,-1.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4175,Food-Spice,Chili Powder,Lead,60.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4176,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4177,Food Other,Rice Chips,Lead,-1.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4178,Food Other,Rice Pasta,Lead,-1.0,ppm,[],BANGLADESH,05/29/2019 12:00:00 AM,,False,False
4179,Food-Candy,Manita de la suerte,Lead,-1.0,ppm,"['dulces', 'vero']",MEXICO,05/29/2019 12:00:00 AM,,True,False
4180,Food-Candy,Daltanan,Lead,-1.0,ppm,"['productos', 'c.v', 'indy', 's.a.']",MEXICO,05/29/2019 12:00:00 AM,,True,False
4181,Food-Spice,Turmeric powder,Lead,0.42,ppm,[],BANGLADESH,05/30/2019 12:00:00 AM,,False,False
4182,Food-Spice,Turmeric powder,Lead,0.25,ppm,[],UNKNOWN OR NOT STATED,06/03/2019 12:00:00 AM,,False,False
4183,Food-Spice,Cumin,Lead,0.22,ppm,[],UNKNOWN OR NOT STATED,06/03/2019 12:00:00 AM,,False,False
4184,Tableware/Pottery,Clay cup,Lead,3400.0,ppm,[],MEXICO,06/03/2019 12:00:00 AM,,False,False
4185,Tableware/Pottery,Clay cup,Lead,1200.0,ppm,[],MEXICO,06/03/2019 12:00:00 AM,,False,False
4186,Food-Spice,Turmeric powder,Lead,0.56,ppm,[],UNKNOWN OR NOT STATED,06/05/2019 12:00:00 AM,,False,False
4187,Food-Spice,Marsala Powder,Lead,1.4,ppm,[],UNKNOWN OR NOT STATED,06/05/2019 12:00:00 AM,,False,False
4188,Food-Candy,Betamax Hot And Salted Tamarind Flavor Candy,Lead,-1.0,ppm,[],MEXICO,06/06/2019 12:00:00 AM,,False,False
4189,Food-Spice,Chilito Seasoning With Chili Pepper Powder And Real Lime,Lead,0.55,ppm,[],MEXICO,06/06/2019 12:00:00 AM,,False,False
4190,Dietary Supplement/Medications/Remedy,Astragalus,Lead,1.3,ppm,[],CHINA,06/06/2019 12:00:00 AM,,False,False
4191,Dietary Supplement/Medications/Remedy,Polyrachis Ant,Lead,5.8,ppm,[],CHINA,06/06/2019 12:00:00 AM,,False,False
4192,Dietary Supplement/Medications/Remedy,Tocos,Lead,0.4,ppm,[],CHINA,06/06/2019 12:00:00 AM,,False,False
4193,Food Other,Cocoa powder,Lead,0.65,ppm,[],UNKNOWN OR NOT STATED,06/06/2019 12:00:00 AM,,False,False
4194,Jewelry,Gold necklace,Lead,4.7,ppm,[],UNKNOWN OR NOT STATED,06/06/2019 12:00:00 AM,,False,False
4195,Food-Spice,Chilli Powder,Lead,0.3,ppm,[],PAKISTAN,06/07/2019 12:00:00 AM,,False,False
4196,Food-Spice,Turmeric,Lead,9.7,ppm,[],BANGLADESH,06/10/2019 12:00:00 AM,,False,False
4197,Food-Spice,Chilli Powder,Lead,0.59,ppm,[],BANGLADESH,06/10/2019 12:00:00 AM,,False,False
4198,Dietary Supplement/Medications/Remedy,Home remedy for cold,Lead,0.89,ppm,[],INDIA,06/10/2019 12:00:00 AM,,False,False
4199,Food-Spice,Chili Powder,Lead,0.58,ppm,[],INDIA,06/10/2019 12:00:00 AM,,False,False
4200,Food-Spice,Pepper seasoning,Lead,0.28,ppm,[],INDIA,06/10/2019 12:00:00 AM,,False,False
4201,Cosmetics,Bendi,Lead,-1.0,ppm,[],INDIA,06/10/2019 12:00:00 AM,,False,False
4202,Dietary Supplement/Medications/Remedy,Lactogen,Lead,0.22,ppm,['ltd'],INDIA,06/11/2019 12:00:00 AM,,True,False
4203,Food-Candy,Jelly,Lead,-1.0,ppm,[],MEXICO,06/11/2019 12:00:00 AM,,False,False
4204,Dietary Supplement/Medications/Remedy,Remedy from Mexico,Lead,-1.0,ppm,[],MEXICO,06/11/2019 12:00:00 AM,,False,False
4205,Dietary Supplement/Medications/Remedy,Remedy for Brain development,Lead,1.9,ppm,[],INDIA,06/12/2019 12:00:00 AM,,False,False
4206,Food Other,Dorma Bean,Lead,0.23,ppm,[],TIBET,06/12/2019 12:00:00 AM,,False,False
4207,Food-Spice,Coriander Powder,Lead,0.27,ppm,[],BANGLADESH,06/13/2019 12:00:00 AM,,False,False
4208,Food-Spice,Chilli Powder,Lead,-1.0,ppm,[],BANGLADESH,06/13/2019 12:00:00 AM,,False,False
4209,Food-Spice,Turmeric powder,Lead,0.38,ppm,[],BANGLADESH,06/13/2019 12:00:00 AM,,False,False
4210,Dietary Supplement/Medications/Remedy,Napa Paracetamol Syrup,Lead,-1.0,MG/L,"['beximco', 'pharmaceticual']",BANGLADESH,06/13/2019 12:00:00 AM,,True,True
4211,Food Other,Noodles,Lead,-1.0,ppm,"['pran', 'agro', 'ltd']",BANGLADESH,06/13/2019 12:00:00 AM,,True,False
4212,Food Other,Barbecue Snacks (chanachur),Lead,-1.0,ppm,['ltd'],BANGLADESH,06/13/2019 12:00:00 AM,,True,False
4213,Food-Spice,Red Chili powder,Lead,1.3,ppm,[],UNITED STATES,06/14/2019 12:00:00 AM,,False,False
4214,Food-Spice,Spice Mix for Chatpati Achari Biryani,Lead,0.58,ppm,['ltd'],PAKISTAN,06/17/2019 12:00:00 AM,,True,False
4215,Dietary Supplement/Medications/Remedy,Brain Health,Lead,2.4,ppm,[],TIBET,06/17/2019 12:00:00 AM,,False,False
4216,Food-Spice,Indian Spice,Lead,1.0,ppm,[],INDIA,06/17/2019 12:00:00 AM,,False,False
4217,Food-Spice,Tibetan Spice,Lead,0.35,ppm,[],TIBET,06/17/2019 12:00:00 AM,,False,False
4218,Food-Spice,Five Spice Powder,Lead,4.5,ppm,[],CHINA,06/18/2019 12:00:00 AM,,False,False
4219,Toys/Children's Products,Wooden car,Lead,1.2,ppm,[],UNITED STATES,06/18/2019 12:00:00 AM,,False,False
4220,Toys/Children's Products,Curtain,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/18/2019 12:00:00 AM,,False,False
4221,Food-Spice,Red Pepper,Lead,0.42,ppm,[],GEORGIA,06/18/2019 12:00:00 AM,,False,False
4222,Food-Spice,Khemli Suneli,Lead,1900.0,ppm,[],GEORGIA,06/18/2019 12:00:00 AM,,False,False
4223,Food Other,Lito Pitko,Lead,-1.0,ppm,[],NEPAL,06/19/2019 12:00:00 AM,,False,False
4224,Food-Spice,Shrimp Bouillon Cube,Lead,-1.0,ppm,"[""d'ivoire""]",COTE D'IVOIRE,06/20/2019 12:00:00 AM,,True,False
4225,Food-Spice,Maggi seasoning cube,Lead,-1.0,ppm,['plc'],NIGERIA,06/20/2019 12:00:00 AM,,True,False
4226,Food-Spice,Crown tablet Shrimp Seasoning,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/20/2019 12:00:00 AM,,False,False
4227,Food-Spice,Tap-Tap Super Cube Shrimp,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/20/2019 12:00:00 AM,,False,False
4228,Food-Spice,Jumbo seasoning with Vitamin A,Lead,0.5,ppm,[],SPAIN,06/20/2019 12:00:00 AM,,False,False
4229,Food-Spice,Chilli Powder,Lead,-1.0,ppm,[],BANGLADESH,06/20/2019 12:00:00 AM,,False,False
4230,Food-Spice,Curry powder,Lead,0.51,ppm,[],BANGLADESH,06/20/2019 12:00:00 AM,,False,False
4231,Food-Spice,Curry powder,Lead,0.32,ppm,['indy'],GUYANA,06/25/2019 12:00:00 AM,,True,False
4232,Food-Spice,Roasted Garam Masala,Lead,-1.0,ppm,[],INDIA,06/25/2019 12:00:00 AM,,False,False
4233,Food-Spice,Geera Cumin Roasted,Lead,-1.0,ppm,[],INDIA,06/25/2019 12:00:00 AM,,False,False
4234,Food Other,Spicy twisted potatoe chip,Lead,-1.0,ppm,[],BANGLADESH,06/25/2019 12:00:00 AM,,False,False
4235,Food Other,Vegetable egg noodle soup,Lead,-1.0,ppm,[],BANGLADESH,06/25/2019 12:00:00 AM,,False,False
4236,Toys/Children's Products,Painted wooden block,Lead,1.1,ppm,[],UNITED STATES,06/27/2019 12:00:00 AM,,False,False
4237,Food-Spice,Baraqa Turmeric,Lead,0.74,ppm,[],BANGLADESH,06/27/2019 12:00:00 AM,,False,False
4238,Food-Spice,Vibrant Food Color,Lead,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4239,Food-Spice,Laxmi Brand Turmeric Powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4240,Cosmetics,Nature's Essence Gold Bleach Activator,Mercury,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4241,Cosmetics,Nature's Essence Aloevera Moisturising Beauty Gel,Mercury,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4242,Cosmetics,Nature's Essence Gold Bleach,Mercury,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4243,Cosmetics,Hashmi Kajal,Lead,5.6,ppm,"['karachi', 'a.q.']",PAKISTAN,06/27/2019 12:00:00 AM,,True,False
4244,Food-Spice,Deer Ginger Powder,Lead,0.87,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4245,Food-Spice,Shad Ginger Powder,Lead,0.62,ppm,"['inc.', 'fatima']",UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,True,False
4246,Food-Spice,Deshi Hot Chili Power,Lead,0.26,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4247,Food-Spice,Mannan Chilli Powder,Lead,-1.0,ppm,[],BANGLADESH,06/27/2019 12:00:00 AM,,False,False
4248,Religious powder,Bhakti Kumkum,Lead,9.2,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4249,Dietary Supplement/Medications/Remedy,Himalaya Holy Basil also known as tulasi,Arsenic,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4250,Dietary Supplement/Medications/Remedy,Himalaya Holy Basil also known as tulasi,Cadmium,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4251,Dietary Supplement/Medications/Remedy,Himalaya Holy Basil also known as tulasi,Lead,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4252,Dietary Supplement/Medications/Remedy,Himalaya Holy Basil also known as tulasi,Mercury,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4253,Dietary Supplement/Medications/Remedy,Himalaya Arjuna,Arsenic,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4254,Dietary Supplement/Medications/Remedy,Himalaya Arjuna,Cadmium,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4255,Dietary Supplement/Medications/Remedy,Himalaya Arjuna,Lead,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4256,Dietary Supplement/Medications/Remedy,Himalaya Arjuna,Mercury,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4257,Dietary Supplement/Medications/Remedy,Himalaya Shatavari,Arsenic,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4258,Dietary Supplement/Medications/Remedy,Himalaya Shatavari,Cadmium,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4259,Dietary Supplement/Medications/Remedy,Himalaya Shatavari,Lead,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4260,Dietary Supplement/Medications/Remedy,Himalaya Shatavari,Mercury,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4261,Dietary Supplement/Medications/Remedy,Himalaya Ashwagandha,Arsenic,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4262,Dietary Supplement/Medications/Remedy,Himalaya Ashwagandha,Cadmium,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4263,Dietary Supplement/Medications/Remedy,Himalaya Ashwagandha,Lead,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4264,Dietary Supplement/Medications/Remedy,Himalaya Ashwagandha,Mercury,-1.0,ppm,['himalaya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4265,Dietary Supplement/Medications/Remedy,Divya Shuddhi Churna,Arsenic,-1.0,ppm,['divya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4266,Dietary Supplement/Medications/Remedy,Divya Shuddhi Churna,Cadmium,-1.0,ppm,['divya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4267,Dietary Supplement/Medications/Remedy,Divya Shuddhi Churna,Lead,0.28,ppm,['divya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4268,Dietary Supplement/Medications/Remedy,Divya Shuddhi Churna,Mercury,-1.0,ppm,['divya'],INDIA,06/27/2019 12:00:00 AM,,True,False
4269,Dietary Supplement/Medications/Remedy,Kayam Churna,Arsenic,-1.0,ppm,"['bros', 'sheth']",INDIA,06/27/2019 12:00:00 AM,,True,False
4270,Dietary Supplement/Medications/Remedy,Kayam Churna,Cadmium,-1.0,ppm,"['bros', 'sheth']",INDIA,06/27/2019 12:00:00 AM,,True,False
4271,Dietary Supplement/Medications/Remedy,Kayam Churna,Lead,0.39,ppm,"['bros', 'sheth']",INDIA,06/27/2019 12:00:00 AM,,True,False
4272,Dietary Supplement/Medications/Remedy,Kayam Churna,Mercury,-1.0,ppm,"['bros', 'sheth']",INDIA,06/27/2019 12:00:00 AM,,True,False
4273,Dietary Supplement/Medications/Remedy,Patanjali Ashvagandha,Arsenic,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4274,Dietary Supplement/Medications/Remedy,Patanjali Ashvagandha,Cadmium,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4275,Dietary Supplement/Medications/Remedy,Patanjali Ashvagandha,Lead,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4276,Dietary Supplement/Medications/Remedy,Patanjali Ashvagandha,Mercury,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4277,Dietary Supplement/Medications/Remedy,Patanjali Shilajit,Arsenic,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4278,Dietary Supplement/Medications/Remedy,Patanjali Shilajit,Cadmium,-1.0,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4279,Dietary Supplement/Medications/Remedy,Patanjali Shilajit,Lead,0.45,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4280,Dietary Supplement/Medications/Remedy,Patanjali Shilajit,Mercury,0.34,ppm,"['ltd.', 'patanjali', 'ayurved']",INDIA,06/27/2019 12:00:00 AM,,True,True
4281,Dietary Supplement/Medications/Remedy,Hamdard Joshina,Arsenic,-1.0,ppm,"['(india)', 'hamdard']",INDIA,06/27/2019 12:00:00 AM,,True,True
4282,Dietary Supplement/Medications/Remedy,Hamdard Joshina,Cadmium,-1.0,ppm,"['(india)', 'hamdard']",INDIA,06/27/2019 12:00:00 AM,,True,True
4283,Dietary Supplement/Medications/Remedy,Hamdard Joshina,Lead,-1.0,ppm,"['(india)', 'hamdard']",INDIA,06/27/2019 12:00:00 AM,,True,True
4284,Dietary Supplement/Medications/Remedy,Hamdard Joshina,Mercury,-1.0,ppm,"['(india)', 'hamdard']",INDIA,06/27/2019 12:00:00 AM,,True,True
4285,Dietary Supplement/Medications/Remedy,Qarshi Ghutti,Arsenic,-1.0,ppm,"['(pvt.)', 'qarshi', 'ltd.']",PAKISTAN,06/27/2019 12:00:00 AM,,True,True
4286,Dietary Supplement/Medications/Remedy,Qarshi Ghutti,Cadmium,-1.0,ppm,"['(pvt.)', 'qarshi', 'ltd.']",PAKISTAN,06/27/2019 12:00:00 AM,,True,True
4287,Dietary Supplement/Medications/Remedy,Qarshi Ghutti,Lead,-1.0,ppm,"['(pvt.)', 'qarshi', 'ltd.']",PAKISTAN,06/27/2019 12:00:00 AM,,True,True
4288,Dietary Supplement/Medications/Remedy,Qarshi Ghutti,Mercury,-1.0,ppm,"['(pvt.)', 'qarshi', 'ltd.']",PAKISTAN,06/27/2019 12:00:00 AM,,True,True
4289,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4290,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Cadmium,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4291,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4292,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Mercury,0.032,ppm,[],UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,,False,False
4293,Dietary Supplement/Medications/Remedy,Zunda Hazma Pachak Churna,Arsenic,-1.0,ppm,['ayurvedic'],INDIA,06/27/2019 12:00:00 AM,,True,False
4294,Dietary Supplement/Medications/Remedy,Zunda Hazma Pachak Churna,Cadmium,-1.0,ppm,['ayurvedic'],INDIA,06/27/2019 12:00:00 AM,,True,False
4295,Dietary Supplement/Medications/Remedy,Zunda Hazma Pachak Churna,Lead,55.0,ppm,['ayurvedic'],INDIA,06/27/2019 12:00:00 AM,,True,False
4296,Dietary Supplement/Medications/Remedy,Zunda Hazma Pachak Churna,Mercury,-1.0,ppm,['ayurvedic'],INDIA,06/27/2019 12:00:00 AM,,True,False
4297,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Sitopaladi Churna,Arsenic,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4298,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Sitopaladi Churna,Cadmium,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4299,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Sitopaladi Churna,Lead,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4300,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Sitopaladi Churna,Mercury,0.021,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4301,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Gokshura Capsules,Arsenic,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4302,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Gokshura Capsules,Cadmium,-1.0,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
4303,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Gokshura Capsules,Lead,0.66,ppm,[],INDIA,06/27/2019 12:00:00 AM,,False,False
